  06AQ20141202,   A12,31,1,16,2,20141219,222,-66.9783,-0.0038,4772,404.6,0.9178,34.7021,2,34.703,2,194.2,2,195.5,2,106,2,32.37,2,0,2,2.24,2,2256.8,2,2355.5,2,7.5813,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.899
  06AQ20141202,   A12,31,1,15,2,20141219,218,-66.9783,-0.0038,4772,607,0.7198,34.6971,2,34.6978,2,196.9,2,198.3,2,110.59,2,32.53,2,0,2,2.24,2,2259.4,2,2356.5,2,7.6086,4,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.6914
  06AQ20141202,   A12,31,1,14,2,20141219,213,-66.9783,-0.0038,4772,810.1,0.5606,34.6912,2,34.6924,2,196.9,2,199,2,116.44,2,32.93,2,0,2,2.27,2,2262.2,2,2356.8,2,7.5755,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.5224
  06AQ20141202,   A12,31,1,13,2,20141219,211,-66.9783,-0.0038,4772,911.1,0.508,34.6899,2,34.6915,2,198.6,2,200.7,2,118.1,2,32.91,2,0,2,2.27,2,2262.2,2,2357.5,2,7.5777,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.4646
  06AQ20141202,   A12,31,1,12,2,20141219,208,-66.9783,-0.0038,4772,1013.2,0.4584,34.6882,2,34.6888,2,198.7,2,200.6,2,120.06,2,33.22,2,0,2,2.28,2,2262.4,2,2357.6,2,7.5758,6,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.4097
  06AQ20141202,   A12,31,1,11,2,20141219,204,-66.9783,-0.0038,4772,1215.3,0.362,34.6843,2,34.685,2,200.6,2,202.8,2,122.01,2,33.33,2,0,2,2.3,2,2262.5,2,2356.9,2,7.5772,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.3024
  06AQ20141202,   A12,31,1,10,2,20141219,158,-66.9783,-0.0038,4772,1520.8,0.2288,34.6789,2,34.6792,2,206.8,2,210.1,2,124.06,2,32.97,2,0,2,2.27,2,2261,2,2358.6,2,7.583,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.1518
  06AQ20141202,   A12,31,1,9,2,20141219,152,-66.9783,-0.0038,4772,1825.8,0.1168,34.6736,2,34.6746,2,210.9,2,214.9,2,126.01,2,33.01,2,0,2,2.27,2,2259.4,2,2357,2,7.5844,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.0213
  06AQ20141202,   A12,31,1,8,2,20141219,148,-66.9783,-0.0038,4772,2030,0.0474,34.6706,2,34.671,2,213.5,2,216.3,2,126.3,2,32.86,2,0,2,2.27,2,2258.8,2,2356.9,2,7.5863,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.0612
  06AQ20141202,   A12,31,1,7,2,20141219,141,-66.9783,-0.0038,4772,2335.9,-0.0434,34.6669,2,34.667,2,218,2,221.4,2,126.69,2,32.71,2,0,2,2.27,2,2257.1,2,2356.4,2,7.5899,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.1727
  06AQ20141202,   A12,31,1,6,2,20141219,137,-66.9783,-0.0038,4772,2540.5,-0.0907,34.6651,2,34.6649,2,220.4,2,224.2,2,126.5,2,32.78,2,0,2,2.27,2,2254.5,2,2355.8,2,7.5907,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.2347
  06AQ20141202,   A12,31,1,5,2,20141219,131,-66.9783,-0.0038,4772,2846.7,-0.1497,34.6619,2,34.6624,2,224.5,2,238.8,3,126.21,2,32.76,2,0,2,2.25,2,2252.7,2,2354.3,2,7.5952,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.3169
  06AQ20141202,   A12,31,1,4,2,20141219,126,-66.9783,-0.0038,4772,3050.7,-0.1792,34.6604,2,34.66,2,226.9,2,238.5,3,124.35,2,32.5,2,0,2,2.26,2,2250.7,2,2355.2,2,7.5959,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.3628
  06AQ20141202,   A12,31,1,3,2,20141219,116,-66.9783,-0.0038,4772,3564.7,-0.2334,34.6573,2,34.6564,2,231.3,2,237.5,2,126.01,2,32.45,2,0,2,2.24,2,2250.4,2,2355,2,7.6003,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.4612
  06AQ20141202,   A12,31,1,2,2,20141219,106,-66.9783,-0.0038,4772,4078.9,-0.261,34.6554,2,34.6545,2,234.3,2,239.3,2,127.96,2,32.47,2,0,2,2.24,2,2252.2,2,2355.2,2,7.5962,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.5373
  06AQ20141202,   A12,31,1,1,2,20141219,53,-66.9783,-0.0038,4772,4761.5,-0.3443,34.6511,2,34.6509,2,237.9,2,239.8,2,131.09,2,32.46,2,0,2,2.25,2,2251.8,2,2354.9,2,7.6024,6,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.6889
  06AQ20141202,   A12,32,4,24,2,20141220,1647,-67.5732,0.1477,4602,15.3,-1.7875,34.1238,2,-999,9,265.5,2,266.8,2,78.12,2,29.39,2,0.45,2,2.08,2,2210,2,2310.5,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7878
  06AQ20141202,   A12,32,4,23,2,20141220,1647,-67.5732,0.1477,4602,25.4,-1.7852,34.127,2,-999,9,265,2,268.2,2,80.17,2,29.75,2,0.19,2,2.07,2,2208,2,2311.2,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7857
  06AQ20141202,   A12,32,4,22,2,20141220,1646,-67.5732,0.1477,4602,50.8,-1.7214,34.2553,2,-999,9,256.6,2,258.7,2,81.82,2,30.75,2,0.17,2,2.15,2,2228.8,2,2327.6,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7224
  06AQ20141202,   A12,32,4,21,2,20141220,1645,-67.5732,0.1477,4602,75.1,0.8591,34.6514,2,-999,9,189.6,2,190.3,2,94.58,2,33,2,0.02,2,2.27,2,2259,2,2345.7,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.8559
  06AQ20141202,   A12,32,4,20,2,20141220,1644,-67.5732,0.1477,4602,100.9,0.9896,34.6677,2,-999,9,187.2,2,186.1,2,96.34,2,33.07,2,0,2,2.29,2,2259.3,2,2347.3,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.9851
  06AQ20141202,   A12,32,4,19,2,20141220,1643,-67.5732,0.1477,4602,151.5,1.134,34.6889,2,-999,9,186.6,2,187,2,99.17,2,32.95,2,0,2,2.28,2,2257.9,2,2349.3,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.127
  06AQ20141202,   A12,32,4,18,2,20141220,1641,-67.5732,0.1477,4602,201.1,1.1191,34.6967,2,-999,9,188.3,2,187.8,2,100.53,2,32.77,2,0,2,2.25,2,2257.5,2,2350.2,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1098
  06AQ20141202,   A12,32,4,17,2,20141220,1639,-67.5732,0.1477,4602,303.6,1.0263,34.7035,2,-999,9,191.6,2,191.3,2,102.58,2,32.24,2,0,2,2.24,2,2255,2,2351.4,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.0122
  06AQ20141202,   A12,32,4,16,2,20141220,1637,-67.5732,0.1477,4602,404.1,0.8838,34.6991,2,-999,9,193.7,2,192.8,2,106.59,2,32.5,2,0,2,2.24,2,2256.4,2,2353.7,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.8651
  06AQ20141202,   A12,32,4,15,2,20141220,1633,-67.5732,0.1477,4602,606.6,0.7164,34.6969,2,-999,9,195.5,2,196.8,2,112.54,2,32.64,2,0,2,2.26,2,2258.6,2,2355.7,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.6881
  06AQ20141202,   A12,32,4,14,2,20141220,1628,-67.5732,0.1477,4602,809.8,0.5766,34.6924,2,-999,9,197.2,2,197.7,2,117.52,2,32.78,2,0,2,2.27,2,2262,2,2357.7,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.5383
  06AQ20141202,   A12,32,4,13,2,20141220,1626,-67.5732,0.1477,4602,911.1,0.5188,34.6906,2,-999,9,197.5,2,198.1,2,119.66,2,32.9,2,0,2,2.3,2,2262.3,2,2357.3,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.4753
  06AQ20141202,   A12,32,4,12,2,20141220,1624,-67.5732,0.1477,4602,1012.7,0.4684,34.689,2,-999,9,198,2,199.9,2,121.62,2,33.14,2,0,2,2.3,2,2262.1,2,2356.3,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.4196
  06AQ20141202,   A12,32,4,11,2,20141220,1620,-67.5732,0.1477,4602,1215.7,0.3726,34.685,2,-999,9,200.7,2,202.6,2,124.64,2,33.25,2,0,2,2.3,2,2260.1,2,2358.2,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.3128
  06AQ20141202,   A12,32,4,10,2,20141220,1613,-67.5732,0.1477,4602,1521.2,0.2415,34.6793,2,-999,9,206.1,2,207.9,2,126.4,2,33.15,2,0,2,2.3,2,2259.4,2,2355.9,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.1644
  06AQ20141202,   A12,32,4,9,2,20141220,1607,-67.5732,0.1477,4602,1826,0.1299,34.6741,2,-999,9,211.1,2,214.6,2,126.21,2,32.81,2,0,2,2.27,2,2260.1,2,2358,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.0342
  06AQ20141202,   A12,32,4,8,2,20141220,1603,-67.5732,0.1477,4602,2030.2,0.0594,34.671,2,-999,9,213.9,2,217.6,2,127.28,2,32.89,2,0,2,2.27,2,2257.6,2,2357.4,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.0494
  06AQ20141202,   A12,32,4,7,2,20141220,1559,-67.5732,0.1477,4602,2233.8,-0.0063,34.6681,2,-999,9,217.4,2,219.9,2,126.4,2,32.59,2,0,2,2.25,2,2257.6,2,2356.8,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.1287
  06AQ20141202,   A12,32,4,6,2,20141220,1552,-67.5732,0.1477,4602,2540.5,-0.0736,34.6651,2,-999,9,221.3,2,223.8,2,127.38,2,32.5,2,0,2,2.27,2,2256.6,2,2354.8,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.2179
  06AQ20141202,   A12,32,4,5,2,20141220,1546,-67.5732,0.1477,4602,2847.7,-0.1348,34.6623,2,-999,9,224.7,2,228,2,127.48,2,32.58,2,0,2,2.27,2,2255,2,2353.8,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.3024
  06AQ20141202,   A12,32,4,4,2,20141220,1543,-67.5732,0.1477,4602,3052.2,-0.1683,34.6607,2,-999,9,226.8,2,233.1,2,125.72,2,32.47,2,0,2,2.27,2,2253.7,2,2353.2,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.3523
  06AQ20141202,   A12,32,4,3,2,20141220,1537,-67.5732,0.1477,4602,3359.5,-0.2049,34.6588,2,-999,9,230,2,233.7,2,127.09,2,32.6,2,0,2,2.26,2,2251.9,2,2354.1,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.4148
  06AQ20141202,   A12,32,4,2,2,20141220,1533,-67.5732,0.1477,4602,3565.5,-0.2246,34.6575,2,-999,9,231.7,2,235.4,2,127.67,2,32.51,2,0,2,2.25,2,2250.2,2,2352.7,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.4527
  06AQ20141202,   A12,32,4,1,2,20141220,1523,-67.5732,0.1477,4602,4122.9,-0.2712,34.6549,2,-999,9,234.3,2,237.6,2,131.09,2,32.35,2,0,2,2.24,2,2253.2,2,2352.9,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.5516
  06AQ20141202,   A12,33,1,24,2,20141221,430,-67.9975,-0.013,4660,5.9,-1.8137,34.1929,2,-999,9,262,2,264.3,2,78.31,2,29.65,2,0.21,2,2.06,2,2217.8,2,2314.2,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.8138
  06AQ20141202,   A12,33,1,23,2,20141221,428,-67.9975,-0.013,4660,40.9,-1.7643,34.309,2,-999,9,258.2,2,261.1,2,78.99,2,30.05,2,0.22,2,2.09,2,2225.6,2,2326.1,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7651
  06AQ20141202,   A12,33,1,22,2,20141221,428,-67.9975,-0.013,4660,40.9,-1.7638,34.3086,2,-999,9,258.1,2,261.1,2,-999,2,-999,2,-999,2,-999,2,2225.6,2,2326.1,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7646
  06AQ20141202,   A12,33,1,21,2,20141221,427,-67.9975,-0.013,4660,73.7,-1.7715,34.3814,2,-999,9,263.8,2,264.1,2,78.49,2,29.93,2,0.24,2,2.09,2,2234.9,2,2329.8,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.773
  06AQ20141202,   A12,33,1,20,2,20141221,425,-67.9975,-0.013,4660,121.6,-0.0698,34.5959,2,-999,9,220.9,2,221.6,2,89.51,2,32.01,2,0,2,2.19,2,2251.8,2,2343.3,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.0741
  06AQ20141202,   A12,33,1,19,2,20141221,424,-67.9975,-0.013,4660,151.8,0.7451,34.6689,2,-999,9,194.7,2,197.1,2,98.1,2,32.84,2,0,2,2.24,2,2256.1,2,2348,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.7386
  06AQ20141202,   A12,33,1,18,2,20141221,423,-67.9975,-0.013,4660,202.4,0.9301,34.6922,2,-999,9,192,2,193.2,2,102.58,2,32.65,2,0,2,2.22,2,2259.2,2,2350,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.921
  06AQ20141202,   A12,33,1,17,2,20141221,421,-67.9975,-0.013,4660,252.6,0.886,34.6946,2,-999,9,193.4,2,194.9,2,104.63,2,32.44,2,0,2,2.24,2,2258.3,2,2351.1,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.8746
  06AQ20141202,   A12,33,1,16,2,20141221,418,-67.9975,-0.013,4660,404.6,0.759,34.6943,2,-999,9,195.1,2,195.6,2,108.83,2,32.69,2,0,2,2.24,2,2260.9,2,2352.8,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.7407
  06AQ20141202,   A12,33,1,15,2,20141221,416,-67.9975,-0.013,4660,505.6,0.7008,34.6946,2,-999,9,195.5,2,197.2,2,110.39,2,32.63,2,0,2,2.25,2,2261.2,2,2355.1,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.6777
  06AQ20141202,   A12,33,1,14,2,20141221,411,-67.9975,-0.013,4660,708.4,0.5968,34.6935,2,-999,9,196.6,2,198.6,2,116.25,2,32.77,2,0,2,2.27,2,2261.8,2,2356.6,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.5638
  06AQ20141202,   A12,33,1,13,2,20141221,407,-67.9975,-0.013,4660,911.4,0.4954,34.6901,2,-999,9,198.2,2,200.3,2,119.57,2,32.94,2,0,2,2.26,2,2260.5,2,2355.8,2,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.4521
